snapshot,source_file,source_sha256,page,sl_no,project_code,legacy_ocms_code,pmgid,project_name,agency_raw,table_section,state,approval_month,start_month,doc_original,doc_revised,cost_original_cr,cost_revised_cr,expenditure_cum_cr,physical_progress_pct,parse_flags
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,63,190,617375,,,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Arunachal Pradesh,2025-08,2025-08,2028-02,,209.38,209.38,3.14,1.5,NO_LEGACY_CODE;NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,63,191,615336,,11862,Transmission system for evacuation of Power from REZ in Rajasthan [20 GW] under phase-III Part-D Phase-II,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Delhi,2023-11,2024-10,2026-02,2026-12,284.0,284.0,22.72,7.75,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,63,192,612139,N18000384,5494,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2023-12,2023-12,2025-12,2026-12,4231.0,4231.0,2538.6,62.0,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,63,193,612855,N18000390,5537,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2024-05,2024-05,2026-05,2026-06,697.0,697.0,369.41,56.0,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,194,615342,N18000398,,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2024-10,2024-10,2026-07,2027-04,329.0,329.0,36.19,13.5,NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,195,615343,N18000402,6259,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2024-11,2024-11,2026-11,,501.0,501.0,25.05,6.0,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,196,615345,N18000400,6261,Transmission System for Evacuation of Power from Potential Renewable Energy Zone in Khavda area of Gujarat under Phase-IV [7GW] Part B [SPV Name POWERGRID South Olpad Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2024-10,2024-10,2026-10,2027-10,4766.0,4766.0,1239.16,27.59,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,197,617069,N18000411,,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2025-02,2025-02,2027-02,,466.0,466.0,93.2,22.5,NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,198,617182,N18000412,,Augmentation of Banaskantha [Raghanesda] PS [GIS] [POWERGRID Banaskantha Transco Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2025-03,2025-03,2027-03,,172.0,172.0,58.48,36.0,NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,199,617391,,,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2025-02,2025-02,2026-11,2027-06,488.29,488.29,5.86,1.5,NO_LEGACY_CODE;NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,200,617405,,9765,Jamnagar Transmission Limited,Adani Transmission Limited,Transmission & Distribution,Gujarat,,2024-10,2026-10,,4000.0,4000.0,537.0,18.0,NO_LEGACY_CODE;DATE_PARSE_FAIL
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,201,617801,,9955,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2025-03,2025-03,2026-12,2027-06,581.74,581.74,7.08,1.5,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,202,619026,,11610,KPSIII HVDC Transmission Limited,Adani Transmission Limited,Transmission & Distribution,Gujarat,,2025-12,2029-12,,19000.0,19000.0,20.0,1.0,NO_LEGACY_CODE;DATE_PARSE_FAIL
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,203,619029,,,Transmission System for Reliable Power Supply to Dholera,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Gujarat,2024-09,2024-09,2026-03,2026-12,319.42,319.42,51.1,18.0,NO_LEGACY_CODE;NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,204,619049,,12526,Khavda IVA Power Transmission Limited,Adani Transmission Limited,Transmission & Distribution,Gujarat,2024-08,2024-08,2026-08,,4500.0,4500.0,2263.7,58.0,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,205,617179,N18000417,,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Jammu and Kashmir,2024-07,2024-07,2026-07,2027-06,218.6,218.6,3.72,1.7,NO_PMGID;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,206,617326,,9893,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Jharkhand,2012-02,2012-02,2026-03,2026-08,1842.25,1842.25,1648.05,96.0,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,207,612140,N18000385,5495,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Karnataka,2023-12,2023-12,2025-12,2026-09,4445.0,4445.0,3733.8,86.0,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,208,616672,N18000409,7054,System Strengthening at Koppal-II and GadagII for integration of RE generation projects [SPV Name POWERGRID Koppal Gadag Augmentation Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Karnataka,2025-01,2025-01,2027-06,,1354.0,1354.0,270.8,22.5,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,209,617068,N18000410,,"Augmentation of Transformation Capacity by 3x500 MVA, 400/220 KV ICTS [6th-8th] and 1x1500 MVA, 765/400 KV ICT [4th] at Bidar PS [SPV Name- POWERGRID Bidar Augmentation Transmission Limited]",Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Karnataka,2025-02,2025-02,2027-06,,288.0,288.0,20.16,7.2,NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,210,617184,N18000419,7489,Transmission Scheme for integration of Davanagere/ Chitradurga and Bellary REZ in Karnataka [POWERGRID Chitradurga Bellary REZ Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Karnataka,2025-03,2025-03,2027-09,,3453.0,3453.0,414.36,13.41,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,211,617803,,,Transmission System Strengthening at Davanagere for Integration of RE Generation [SPV Name - POWERGRID Davanagere Power Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Karnataka,2025-09,2025-09,2027-09,,379.0,379.0,17.06,2.5,NO_LEGACY_CODE;NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,64,212,619228,,11953,Transmission System Strengthening for integration of additional RE Potential at Davanagere [0.25 GW] and Bellary [2.75 GW],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Karnataka,2026-02,2026-02,2028-02,,1111.0,1111.0,5.5,1.0,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,213,619028,,,Augmentation of 1x500 MVA 400/220kV ICT [3rd] at Thrissur VSC HVDC Station in Kerala,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Kerala,2025-08,2025-08,2027-08,,173.14,173.14,2.08,1.5,NO_LEGACY_CODE;NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,214,615344,N18000399,6260,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR TRANSMISSION LIMITED],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Madhya Pradesh,2024-10,2024-10,2026-10,2027-06,3674.0,3674.0,1396.12,39.24,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,215,615346,N18000392,6262,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Madhya Pradesh,2024-08,2024-08,2026-08,2027-02,2708.0,2708.0,1489.4,57.8,
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,216,617272,N18000420,,Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Madhya Pradesh,2024-06,2024-06,2026-12,,370.0,370.0,114.7,35.03,NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,217,617279,,7643,Transmission System for evacuation of power from Mahan Energen Limited Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Madhya Pradesh,2025-06,2025-06,2027-12,,558.0,558.0,50.22,9.75,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,218,617802,,,Augmentation of Transformation Capacity and Implementation of Line Bays at Mandsaur S/S for RE Interconnection [SPV Name- POWERGRID Mandsaur I RE Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Madhya Pradesh,2025-10,2025-10,2028-03,,319.0,319.0,12.76,2.5,NO_LEGACY_CODE;NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,219,619024,,11556,Mahan Transmission Limited,Adani Transmission Limited,Transmission & Distribution,Madhya Pradesh,2025-03,2025-03,2027-04,,3125.32,3125.32,286.79,17.0,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,220,611966,N18000377,,Transmission System for Evacuation of power from Potential RE Zone in Khavda Area of Gujarat under phase IV 7GW-Part E4,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Maharashtra,2023-11,2023-11,2025-07,2026-04,224.41,224.41,206.45,94.8,NO_PMGID
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,221,619027,,11611,WRNES Talegaon Power Transmission Limited,Adani Transmission Limited,Transmission & Distribution,Maharashtra,,2025-05,2028-01,,2000.0,2000.0,36.0,5.0,NO_LEGACY_CODE;DATE_PARSE_FAIL
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,222,619227,,11952,Network Expansion Scheme in Maharashtra for removal of Transmission constraints in Pune Region-I [765/400kV AIS Pune East],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,Maharashtra,2026-03,2026-03,2028-03,,1420.0,1420.0,2.84,0.5,NO_LEGACY_CODE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,223,617185,N18000413,7490,Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW] [POWERGRID Kurnool-IV Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Andhra Pradesh, Karnataka)",2025-03,2025-03,2027-03,2027-09,5550.0,5550.0,943.5,17.86,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,224,617806,,9970,Transmission System for Integration of Ananthapur 2 REZ Phase 1 for 4.5 GW. SPV Name Anantapuram 2 REZ Transmission Ltd,Sterlite Power,Transmission & Distribution,"Multi-States (Andhra Pradesh, Karnataka)",2024-08,2025-03,2027-03,,4535.99,4535.99,677.57,40.0,NO_LEGACY_CODE;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,225,619030,,11590,Inter-Regional Strengthening between SR Grid and ER Grid,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Andhra Pradesh, Odisha)",2026-02,2026-02,2028-08,,2722.5,2722.5,13.4,1.0,NO_LEGACY_CODE;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,226,900808,N18000352,5224,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone Part-A and Part-B,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Andhra Pradesh, Telangana)",2022-11,2023-03,2024-11,2026-05,3546.94,3546.94,3532.75,99.69,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,227,602223,N18000249,1648,Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D] Systems [CSST&DS] in Arunachal Pradesh and Sikkim,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Arunachal Pradesh, Sikkim)",2014-10,2014-10,2018-12,2027-03,4754.42,9129.32,8069.4,83.4,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,228,607709,N18000250,1625,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Assam, Manipur, Meghalaya, Mizoram, Nagaland, Tripura)",2014-12,2016-03,2018-12,2027-03,5111.33,6700.0,5577.75,98.5,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,229,617271,N18000421,,Eastern Region Expansion Scheme-43 [ERES-43],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Bihar, Odisha, West Bengal)",2024-09,2024-09,2026-03,2026-09,342.69,342.69,102.8,29.73,NO_PMGID;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,230,617807,,10787,Inter-regional [NR-WR] Transmission System strengthening to relieve the loading of 765 kV Vindhyachal-Varanasi D/c line,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Bihar, Uttar Pradesh)",2025-10,2025-10,2027-10,,2368.0,2368.0,35.52,2.0,NO_LEGACY_CODE;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,65,231,617270,N18000422,,Eastern Region Expansion Scheme-44 [ERES-44],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Bihar, West Bengal)",2024-11,2024-11,2026-05,2027-06,408.94,408.94,6.13,1.5,NO_PMGID;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,232,400005,N18000337,4690,Transmission Network Expansion in Gujarat to increase its ATC from ISTS Part B,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Dadra & Nagar Haveli and Daman & Diu, Gujarat, Maharashtra)",2022-01,2022-07,2023-06,2026-05,4546.26,4546.26,4528.07,99.9,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,233,611735,N18000378,,Transmission system for evacuation of power from REZ in Rajasthan 20GW under Phase-III Part J,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Delhi, Rajasthan)",2022-12,2022-12,2025-03,2026-12,331.0,331.0,197.71,56.75,NO_PMGID;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,234,612132,N18000389,5489,Transmission Scheme for Evacuation of power from REZ in Rajasthan [20 GW] under Phase-III Part D Phase I [Sikar Khetri Transmission Ltd],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Delhi, Rajasthan)",2024-02,2024-02,2025-08,2026-09,2423.0,2423.0,2035.32,85.45,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,235,615347,N18000405,6263,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V [8 GW] PART A [SPV Name POWERGRID West Central Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Gujarat, Maharashtra)",2024-11,2024-11,2029-05,,24819.0,24819.0,2481.9,9.67,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,236,615339,N18000403,6257,Transmission system for evacuation of power from Rajasthan REZ Ph-IV [Part- 3/6GW] [Bikaner complex] Part A [SPV Name POWERGRID Bikaner IV Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Haryana, Punjab, Rajasthan)",2024-11,2024-11,2026-11,2027-04,5969.0,5969.0,1313.18,24.07,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,237,615340,N18000404,6258,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name POWERGRID Siwani Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Haryana, Rajasthan)",2024-11,2024-11,2026-11,2027-06,5357.0,5357.0,1446.39,28.27,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,238,617808,,10788,Inter-Regional Strengthening between SR Grid and WR Grid,Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Karnataka, Maharashtra)",2025-10,2025-10,2027-10,,1007.0,1007.0,20.14,2.5,NO_LEGACY_CODE;MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,239,612138,N18000388,5500,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Karnataka, Telangana)",2024-02,2024-02,2026-02,2026-06,1368.0,1368.0,1190.16,89.46,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,240,615333,N18000393,6252,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar Mandsaur Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Madhya Pradesh, Rajasthan)",2024-08,2024-08,2026-08,2026-12,2227.0,2227.0,979.88,38.74,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,241,615334,N18000394,6253,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Madhya Pradesh, Rajasthan)",2024-08,2024-08,2026-08,2027-04,3251.0,3251.0,1592.99,39.4,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,242,617186,N18000414,7491,Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Transmission & Distribution,"Multi-States (Madhya Pradesh, Rajasthan)",2025-03,2025-03,2027-03,2027-06,5028.0,5028.0,1054.2,24.07,MULTILINE_STATE
2026-04,Flash_Report_April_2026.pdf,1b7b0b3dee8e0316aa25c440180e548488853ff1598fe7a2ec1c4a56735d0f80,66,243,619025,,11607,RAJASTHAN PART I POWER TRANSMISSION LIMITED,Adani Transmission Limited,Transmission & Distribution,"Multi-States (Madhya Pradesh, Rajasthan, Uttar Pradesh)",2025-01,2025-01,2029-07,,25000.0,25000.0,230.05,2.0,NO_LEGACY_CODE;MULTILINE_STATE
